Shape,nsites,elements,nelements,composition,composition_reduced,formula_pretty,formula_anonymous,chemsys,volume,density,density_atomic,symmetry,material_id,uncorrected_energy_per_atom,energy_per_atom,formation_energy_per_atom,energy_above_hull,is_stable,grain_boundaries,band_gap,cbm,vbm,efermi,is_gap_direct,is_metal,is_magnetic,ordering,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_formula_units,num_magnetic_sites,num_unique_magnetic_sites,types_of_magnetic_species,k_vrh,g_vrh,e_total,e_ionic,e_electronic,n,e_ij_max,weighted_surface_energy_EV_PER_ANG2,weighted_surface_energy,weighted_work_function,surface_anisotropy,shape_factor,has_reconstructed,possible_species,theoretical
Cubic,5,"[Element Mo, Element O, Element Pb]",3,Mo1 Pb1 O3,Mo1 Pb1 O3,MoPbO3,ABC3,Mo-O-Pb,69.30224559771202,8.413561405503058,13.860449119542404,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1186106,-6.511007447999999,-7.563607447999999,-1.683934785249999,0.11739229681250318,False,,0.0,,,6.62859752,False,True,True,FM,2.0007218,0.028869508956662914,2.0007218,1,1,[Element Mo],,,,,,,,,,,,,,"['Mo4+', 'Pb2+', 'O2-']",True
Cubic,10,"[Element Cs, Element F, Element Tl]",3,Cs3 Tl1 F6,Cs3 Tl1 F6,Cs3TlF6,AB3C6,Cs-F-Tl,239.9269891316462,4.962993483776895,23.99269891316462,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1113152,-4.054056203,-4.331256203,-2.679483796212643,0.0,True,,3.6388,2.0417,-1.5971,-1.5925,False,False,False,NM,0.0,0.0,0.0,0,0,[],,,,,,,,,,,,,,"['Cs+', 'Tl3+', 'F-']",True
Orthorhombic,48,"[Element O, Element Rb, Element Sn]",3,Rb8 Sn12 O28,Rb2 Sn3 O7,Rb2Sn3O7,A2B3C7,O-Rb-Sn,743.2006383492452,5.71143976955206,15.483346632275941,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',mp-2646944,-5.702888584375,-6.103638584374999,-2.0522548603124995,0.0,True,,1.4505999999999997,4.9167,3.4661,3.4685906,False,False,False,NM,0.0,0.0,0.0,0,0,[],,,,,,,,,,,,,,"['O2-', 'Rb+', 'Sn4+']",True
Tetragonal,20,"[Element Co, Element O, Element Sr]",3,Sr4 Co4 O12,Sr1 Co1 O3,SrCoO3,ABC3,Co-O-Sr,232.1834068550809,5.565603437986736,11.609170342754044,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4/mmm' number=123 point_group='4/mmm' symprec=0.1 version='1.16.2',mp-1273854,-5.958650142,-6.698450142,-1.9708746655833338,0.03525771092742058,False,,0.0,,,3.03658625,False,True,True,AFM,0.0095115,4.096545971494284e-05,0.002377875,4,1,[Element Co],,,,,,,,,,,,,,"['Sr2+', 'O2-', 'Co4+']",True
Cubic,5,"[Element Ca, Element O, Element Sn]",3,Ca1 Sn1 O3,Ca1 Sn1 O3,CaSnO3,ABC3,Ca-O-Sn,82.30907163608116,4.1717948788434365,16.46181432721623,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-546910,-5.004395548,-5.416595548,-1.2455479742500004,1.4348996779999998,False,,0.0,,,2.18850266,False,True,True,FM,2.0000292,0.024299012979308875,2.0000292,3,1,[Element O],,,,,,,,,,,,,,"['Sn4+', 'Ca2+', 'O2-']",False
Cubic,10,"[Element Au, Element Cl, Element Rb, Element Sm]",4,Rb2 Sm1 Au1 Cl6,Rb2 Sm1 Au1 Cl6,Rb2SmAuCl6,ABC2D6,Au-Cl-Rb-Sm,323.0662679620578,3.757189307293841,32.30662679620578,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1113640,-3.761489245,-4.129889244999999,-2.0254136209999998,0.12783238475000136,False,,2.2894,2.6984,0.409,0.41629133,False,False,False,NM,0.0007374,2.282503848673558e-06,0.0007374,0,0,[],,,,,,,,,,,,,,"['Au+', 'Rb+', 'Cl-', 'Sm3+']",True
Cubic,5,"[Element B, Element Rh, Element Sc]",3,Sc1 B1 Rh3,Sc1 B1 Rh3,ScBRh3,ABC3,B-Rh-Sc,68.75324322460001,8.803060282938153,13.750648644920002,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-569875,-7.774343224000001,-7.774343224000001,-0.7533863268333334,0.0,True,,0.0,,,6.13154555,False,True,False,NM,0.0250306,0.0003640642801130291,0.0250306,0,0,[],194.0064119153418,95.62551931677032,,,,,,,,,,,,[],False
Cubic,5,"[Element O, Element Pu, Element Sb]",3,Pu1 Sb1 O3,Pu1 Sb1 O3,PuSbO3,ABC3,O-Pu-Sb,80.38123021840794,8.547538440992328,16.076246043681586,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1186801,-8.35369625,-8.76589625,-2.1185151092500005,0.656019841666664,False,,0.0,,,7.55443666,False,True,True,FM,3.452202,0.04294786221385075,3.452202,1,1,[Element Pu],,,,,,,,,,,,,,"['Sb3+', 'Pu3+', 'O2-']",True
Cubic,5,"[Element O, Element Pb, Element Pu]",3,Pu1 Pb1 O3,Pu1 Pb1 O3,PuPbO3,ABC3,O-Pb-Pu,82.77001583757489,10.0149565599103,16.554003167514978,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1186799,-8.716031406,-9.128231406000001,-2.5641210992500008,0.21413194381250023,False,,0.0,,,7.69360771,False,True,True,FM,3.9732305,0.04800325890714984,3.9732305,1,1,[Element Pu],,,,,,,,,,,,,,"['Pb2+', 'Pu4+', 'O2-']",True
Orthorhombic,20,"[Element O, Element Sc, Element Tl]",3,Sc4 Tl4 O12,Sc1 Tl1 O3,ScTlO3,ABC3,O-Sc-Tl,256.387499472698,7.7030337220526865,12.819374973634899,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',mp-752429,-6.753180819000001,-7.165380819000001,-2.4583451419166673,0.07876900237499918,False,,0.9279999999999995,4.7818,3.8538,3.96166338,True,False,False,NM,2.39e-05,9.321827331345789e-08,5.975e-06,0,0,[],,,,,,,,,,,,,,"['O2-', 'Sc3+', 'Tl3+']",True
Monoclinic,20,"[Element O, Element Sr, Element Te]",3,Sr6 Te2 O12,Sr3 Te1 O6,Sr3TeO6,AB3C6,O-Sr-Te,298.22395723617905,5.417270053578381,14.911197861808953,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='P2_1/c' number=14 point_group='2/m' symprec=0.1 version='1.16.2',mp-768941,-6.1272175825,-6.539417582499999,-2.750225730416666,0.0,True,,3.0317,5.5602,2.5285,2.61185226,False,False,False,NM,0.0,0.0,0.0,0,0,[],,,14.290773843333334,10.654992003333334,3.63578184,1.9067726240954899,,,,,,,,"['Te6+', 'O2-', 'Sr2+']",True
Cubic,5,"[Element Ir, Element O, Element V]",3,V1 Ir1 O3,V1 Ir1 O3,VIrO3,ABC3,Ir-O-V,60.57538264454688,7.981411816898523,12.115076528909375,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-972116,-6.447850698000001,-7.200050698000001,-0.6475694212500016,1.2196272264999992,False,,0.0,,,5.15223671,False,True,True,FiM,1.9818317,0.03271678383988563,1.9818317,2,2,"[Element V, Element Ir]",,,,,,,,,,,,,,"['Ir4+', 'O2-', 'V2+']",True
Cubic,5,"[Element Al, Element B, Element Fe]",3,Al1 Fe3 B1,Al1 Fe3 B1,AlFe3B,ABC3,Al-B-Fe,55.84468045961814,6.105405143121323,11.168936091923628,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1206715,-7.313583432,-7.313583432,-0.14657718583333262,0.16867368699999652,False,,0.0,,,6.26874156,False,True,True,FM,4.050403,0.07252979096064285,4.050403,3,1,[Element Fe],,,,,,,,,,,,,,[],True
Cubic,10,"[Element F, Element K, Element Na, Element Nb]",4,K2 Na1 Nb1 F6,K2 Na1 Nb1 F6,K2NaNbF6,ABC2D6,F-K-Na-Nb,165.74785849903205,3.0865203427405814,16.574785849903204,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1111104,-5.23468484,-5.51188484,-3.000534636755172,0.08315607595000163,False,,0.0,,,2.6612421,False,True,True,FM,2.0000392,0.01206675741159986,2.0000392,1,1,[Element Nb],,,,,,,,,,,,,,"['Nb3+', 'F-', 'Na+', 'K+']",True
Cubic,20,"[Element Cr, Element O, Element Sr, Element W]",4,Sr4 Cr2 W2 O12,Sr2 Cr1 W1 O6,Sr2CrWO6,ABC2D6,Cr-O-Sr-W,255.77904197651023,6.583914689350159,12.788952098825511,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='4/mmm' symprec=0.1 version='1.16.2',mp-1207052,-7.2780081894999995,-8.333908189499999,-2.7668785020833324,0.0,True,,0.0,,,5.36785747,False,True,True,AFM,1e-06,3.909624464430656e-09,5e-07,4,2,"[Element Cr, Element W]",,,,,,,,,,,,,,"['W6+', 'Cr2+', 'Sr2+', 'O2-']",True
Cubic,10,"[Element Cr, Element Cu, Element F, Element K]",4,K2 Cr1 Cu1 F6,K2 Cr1 Cu1 F6,K2CrCuF6,ABC2D6,Cr-Cu-F-K,142.42796687329883,3.587752009523386,14.242796687329882,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1111939,-4.983448537999999,-5.460548537999999,-2.7163559541,0.05186780106249511,False,,0.6825999999999999,2.9189,2.2363,2.91887374,False,False,True,FiM,2.9999995,0.02106327546379105,2.9999995,2,2,"[Element Cr, Element Cu]",,,,,,,,,,,,,,"['F-', 'K+', 'Cu+', 'Cr3+']",True
Cubic,10,"[Element Cs, Element Hg, Element I, Element Sc]",4,Cs2 Sc1 Hg1 I6,Cs2 Sc1 Hg1 I6,Cs2ScHgI6,ABC2D6,Cs-Hg-I-Sc,464.1774817459825,4.553230248536025,46.41774817459825,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1112899,-2.872117116,-3.0995171160000003,-1.372801884586207,0.03697538050000038,False,,0.0,,,1.64992979,False,True,False,NM,0.6521306,0.0014049164934650435,0.6521306,0,0,[],,,,,,,,,,,,,,"['I-', 'Cs+', 'Hg+', 'Sc3+']",True
Cubic,5,"[Element Ce, Element N, Element Sn]",3,Ce3 Sn1 N1,Ce3 Sn1 N1,Ce3SnN,ABC3,Ce-N-Sn,203.11279692854276,4.521554301822287,40.622559385708556,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1245828,-4.674309804,-4.746509804,1.2825570450000001,2.331925607999999,False,,0.0,,,3.80366316,False,True,True,FiM,4.8073011,0.023668135010179885,4.8073011,4,2,"[Element Ce, Element N]",,,,,,,,,,,,,,[],True
Cubic,5,"[Element Cu, Element Er, Element O]",3,Er1 Cu1 O3,Er1 Cu1 O3,ErCuO3,ABC3,Cu-Er-O,53.403026653845295,8.669239076915824,10.680605330769058,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1184157,-6.493884548,-6.906084548,-2.2046862252499997,0.2747095850625003,False,,0.0,,,4.99354127,False,True,False,NM,0.000666,1.2471203258140512e-05,0.000666,0,0,[],,,,,,,,,,,,,,"['Er3+', 'O2-', 'Cu3+']",True
Cubic,10,"[Element Cl, Element Ga, Element Na, Element Rb]",4,Rb2 Na1 Ga1 Cl6,Rb2 Na1 Ga1 Cl6,Rb2NaGaCl6,ABC2D6,Cl-Ga-Na-Rb,277.8072514687602,2.8473877554373117,27.780725146876023,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1113926,-3.332075295,-3.7004752949999995,-1.9601843529051721,0.05649475149999894,False,,2.9042,2.2738,-0.6304,-0.62488598,True,False,False,NM,0.0011545,4.155759051990855e-06,0.0011545,0,0,[],,,,,,,,,,,,,,"['Ga3+', 'Cl-', 'Na+', 'Rb+']",True
Cubic,5,"[Element O, Element Rb, Element Ru]",3,Rb1 Ru1 O3,Rb1 Ru1 O3,RbRuO3,ABC3,O-Rb-Ru,62.97762089316109,6.184041013311599,12.595524178632218,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-975208,-6.04598619,-6.458186190000001,-1.4391856407500008,0.19918271775000562,False,,0.0,,,3.19489095,False,True,False,NM,0.0416099,0.0006607093029218976,0.0416099,0,0,[],,,,,,,,,,,,,,"['Rb+', 'Ru5+', 'O2-']",True
Cubic,10,"[Element O, Element Pr, Element Sr, Element V]",4,Sr2 Pr1 V1 O6,Sr2 Pr1 V1 O6,Sr2PrVO6,ABC2D6,O-Pr-Sr-V,149.11319980428738,5.156965633909211,14.911319980428738,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1517869,-7.115961305000001,-7.698161305000001,-3.005768205083334,0.19846715693748784,False,,1.6583999999999999,3.9625,2.3041,2.3350221,False,False,False,NM,0.0,0.0,0.0,0,0,[],,,,,,,,,,,,,,"['Pr3+', 'O2-', 'Sr2+', 'V5+']",True
Cubic,10,"[Element Cl, Element Li, Element Sc, Element Tl]",4,Li1 Sc1 Tl2 Cl6,Li1 Sc1 Tl2 Cl6,LiSc(TlCl3)2,ABC2D6,Cl-Li-Sc-Tl,261.4313384908801,4.277131861302021,26.14313384908801,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1205649,-4.035417337,-4.4038173369999996,-1.9980275144999993,0.0,True,,3.7702999999999998,4.3731,0.6028,0.60316887,True,False,False,NM,0.0063864,2.4428593897218588e-05,0.0063864,0,0,[],,,,,,,,,,,,,,"['Li+', 'Cl-', 'Tl+', 'Sc3+']",True
Cubic,5,"[Element F, Element N, Element Zn]",3,Zn1 N1 F3,Zn1 N1 F3,ZnNF3,ABC3,F-N-Zn,63.814802922926106,3.54957837564461,12.76296058458522,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1207389,-3.359968648,-3.6371686480000003,-0.5710335605000004,0.9907668865000003,False,,0.0,,,-2.34447783,False,True,True,FM,2.4579736,0.038517295163767534,2.4579736,1,1,[Element N],,,,,,,,,,,,,,"['F-', 'Zn2+', 'N+']",True
Cubic,10,"[Element Cl, Element Cs, Element In, Element Tl]",4,Cs2 Tl1 In1 Cl6,Cs2 Tl1 In1 Cl6,Cs2TlInCl6,ABC2D6,Cl-Cs-In-Tl,356.55708452003284,3.7151475192249466,35.65570845200328,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1112490,-3.284578592,-3.6529785919999993,-1.8533434339195396,0.0,True,,2.7015,2.8526,0.1511,0.1556318,False,False,False,NM,0.0001389,3.895589402941621e-07,0.0001389,0,0,[],,,,,,,,,,,,,,"['In3+', 'Cs+', 'Cl-', 'Tl+']",True
Cubic,10,"[Element Cl, Element Cs, Element Cu, Element Ta]",4,Cs2 Ta1 Cu1 Cl6,Cs2 Ta1 Cu1 Cl6,Cs2TaCuCl6,ABC2D6,Cl-Cs-Cu-Ta,269.79307523107695,4.450105242743791,26.979307523107696,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1113336,-4.117135065,-4.485535065,-1.6016341645862067,0.2601749360000012,False,,0.0,3.6096,3.6542,3.64668768,False,True,True,FM,1.9995741,0.0074115100926418175,1.9995741,1,1,[Element Ta],,,,,,,,,,,,,,"['Cl-', 'Cs+', 'Ta3+', 'Cu+']",True
Cubic,10,"[Element Ce, Element Eu, Element O, Element W]",4,Ce1 Eu2 W1 O6,Ce1 Eu2 W1 O6,CeEu2WO6,ABC2D6,Ce-Eu-O-W,153.45494605308224,7.833124409885327,15.345494605308224,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1520367,-8.975095914,-9.831095914,-2.9225603887500013,0.19600016899999417,False,,0.0,,,5.34742694,False,True,True,FM,16.0000003,0.10426513261074931,16.0000003,4,3,"[Element Ce, Element Eu, Element W]",,,,,,,,,,,,,,"['W4+', 'O2-', 'Ce4+', 'Eu2+']",True
Tetragonal,20,"[Element F, Element K, Element Na, Element Nb, Element O]",5,K4 Na2 Nb2 O4 F8,K2 Na1 Nb1 O2 F4,K2NaNb(OF2)2,ABC2D2E4,F-K-Na-Nb-O,321.05249493673375,3.1248734769862634,16.05262474683669,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4_2/mnm' number=136 point_group='4/mmm' symprec=0.1 version='1.16.2',mp-1173071,-5.778130967,-6.100330967,-2.9819388150051727,0.08798498604545468,False,,2.4266,2.2845,-0.1421,2.28441677,True,False,False,NM,0.0053757,1.674399073291528e-05,0.00268785,0,0,[],,,,,,,,,,,,,,"['O2-', 'F-', 'K+', 'Nb5+', 'Na+']",True
Cubic,10,"[Element Ca, Element Fe, Element O, Element Zr]",4,Ca2 Zr1 Fe1 O6,Ca2 Zr1 Fe1 O6,Ca2ZrFeO6,ABC2D6,Ca-Fe-O-Zr,127.11532186738567,4.222321542174794,12.711532186738568,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1521637,-7.233721097999999,-7.871521098,-2.800615711249999,0.14949471500000033,False,,0.0,,,2.94552253,False,True,True,FM,4.0000008,0.03146749535176444,4.0000008,1,1,[Element Fe],,,,,,,,,,,,,,"['Zr4+', 'Fe4+', 'Ca2+', 'O2-']",True
Cubic,10,"[Element Br, Element In, Element Rb, Element Tl]",4,Rb2 Tl1 In1 Br6,Rb2 Tl1 In1 Br6,Rb2TlInBr6,ABC2D6,Br-In-Rb-Tl,403.5446364522652,3.9896299107132354,40.35446364522652,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1114115,-2.8985600739999997,-3.2189600739999995,-1.579603573833333,0.038925691499999804,False,,1.8665,1.6644,-0.2021,-0.13910196,False,False,False,NM,5.43e-05,1.3455760551639269e-07,5.43e-05,0,0,[],,,,,,,,,,,,,,"['Br-', 'Tl+', 'In3+', 'Rb+']",True
Orthorhombic,20,"[Element Cd, Element O, Element Ti]",3,Ti4 Cd4 O12,Ti1 Cd1 O3,TiCdO3,ABC3,Cd-O-Ti,229.44471704617422,6.029352450479733,11.47223585230871,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pmc2_1' number=26 point_group='mm2' symprec=0.1 version='1.16.2',mp-20940,-6.959569847500001,-7.3717698475,-2.6400802654166675,0.039568167499999696,False,,2.5502999999999996,5.0032,2.4529,3.39436787,True,False,False,NM,1.69e-05,7.365608682373361e-08,4.225e-06,0,0,[],147.8627752979206,66.13257361789331,,,,,,,,,,,,"['Cd2+', 'O2-', 'Ti4+']",False
Cubic,5,"[Element Ce, Element O, Element Ta]",3,Ce1 Ta1 O3,Ce1 Ta1 O3,CeTaO3,ABC3,Ce-O-Ta,66.66087960201669,9.193428072048935,13.332175920403339,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1183701,-9.1707654,-9.5829654,-3.056778816250001,0.3486056627187448,False,,0.0,,,9.08809532,False,True,True,FM,1.6259545,0.02439143482215332,1.6259545,1,1,[Element Ce],,,,,,,,,,,,,,"['Ta3+', 'Ce3+', 'O2-']",True
Cubic,10,"[Element Cl, Element Li, Element Rb, Element Tl]",4,Rb2 Li1 Tl1 Cl6,Rb2 Li1 Tl1 Cl6,Rb2LiTlCl6,ABC2D6,Cl-Li-Rb-Tl,285.5853321707946,3.459505567753611,28.558533217079457,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-989579,-3.164420213,-3.532820213,-1.8004348011666669,0.015580124500001347,False,,1.5623,1.0822,-0.4801,-0.42090379,True,False,False,NM,0.0001166,4.082842739635776e-07,0.0001166,0,0,[],20.063050530051996,10.163987406621798,,,,,,,,,,,,"['Tl3+', 'Li+', 'Cl-', 'Rb+']",True
Orthorhombic,20,"[Element La, Element O, Element Rh]",3,La4 Rh4 O12,La1 Rh1 O3,LaRhO3,ABC3,La-O-Rh,250.62051880749198,7.6807669369413905,12.5310259403746,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',mp-5163,-7.561649524000001,-7.973849524,-2.5457733022500006,0.0,True,,0.5939999999999994,7.5645,6.9705,7.03522013,False,False,False,NM,0.0,0.0,0.0,0,0,[],173.2002074459794,58.38855502343867,,,,,,,,,,,,"['Rh3+', 'La3+', 'O2-']",False
Cubic,10,"[Element Cs, Element F, Element Mn, Element Na]",4,Cs2 Na1 Mn1 F6,Cs2 Na1 Mn1 F6,Cs2NaMnF6,ABC2D6,Cs-F-Mn-Na,175.9591467611765,4.3196226417611685,17.59591467611765,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-554302,-4.856761269,-5.300761269,-2.9263393555344823,0.046311406000014266,False,,0.0,,,0.34301902,False,True,True,FM,3.9999496,0.02273226299186935,3.9999496,1,1,[Element Mn],,,,,,,,,,,,,,"['F-', 'Na+', 'Cs+', 'Mn3+']",False
Orthorhombic,20,"[Element Ni, Element O, Element Tb]",3,Tb4 Ni4 O12,Tb1 Ni1 O3,TbNiO3,ABC3,Ni-O-Tb,211.05097957634084,8.359446103714426,10.552548978817041,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',mp-755865,-6.625364436,-7.545764435999999,-2.494850653249999,0.0,True,,0.0,,,3.93127481,False,True,True,FM,3.9999988,0.018952761119751783,0.9999997,4,1,[Element Ni],,,,,,,,,,,,,,"['Tb3+', 'Ni3+', 'O2-']",True
Orthorhombic,20,"[Element Fe, Element O, Element Sc]",3,Sc4 Fe4 O12,Sc1 Fe1 O3,ScFeO3,ABC3,Fe-O-Sc,212.22287513266605,4.657117917131759,10.611143756633302,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',mp-769734,-7.8198404825,-8.6832404825,-2.7547291927499997,0.08394618037499768,False,,1.3651,5.5039,4.1388,4.20704938,True,False,True,FM,19.9990706,0.09423616840313778,4.99976765,4,1,[Element Fe],,,,,,,,,,,,,,"['O2-', 'Sc3+', 'Fe3+']",True
Cubic,5,"[Element O, Element Pb, Element Ru]",3,Ru1 Pb1 O3,Ru1 Pb1 O3,RuPbO3,ABC3,O-Pb-Ru,64.0068642453909,9.24271593776542,12.80137284907818,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-974337,-6.459176838,-6.871376838000001,-1.3059536892500005,0.1759832162013879,False,,0.0,,,6.5338792,False,True,True,FM,1.7783615,0.02778391850571025,1.7783615,1,1,[Element Ru],,,,,,,,,,,,,,"['Pb2+', 'Ru4+', 'O2-']",True
Cubic,5,"[Element O, Element Sr, Element Yb]",3,Sr1 Yb1 O3,Sr1 Yb1 O3,SrYbO3,ABC3,O-Sr-Yb,80.39100889342019,6.375576154367508,16.07820177868404,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1186756,-5.590840478,-6.003040478,-2.3892069045833333,0.3867160779999974,False,,0.0,,,0.5707789,False,True,True,FM,2.0001086,0.02487975493194369,2.0001086,4,2,"[Element Yb, Element O]",,,,,,,,,,,,,,[],True
Cubic,10,"[Element Cl, Element Cu, Element K, Element Tb]",4,K2 Tb1 Cu1 Cl6,K2 Tb1 Cu1 Cl6,K2TbCuCl6,ABC2D6,Cl-Cu-K-Tb,278.8005434672654,3.0577322971346645,27.880054346726542,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1111991,-3.9429406919999996,-4.311340692,-2.1067816295999995,0.06797450400000127,False,,2.4713,4.3137,1.8424,1.82075089,False,False,False,NM,0.0004291,1.5390931260877603e-06,0.0004291,0,0,[],,,,,,,,,,,,,,"['Cu+', 'Cl-', 'Tb3+', 'K+']",True
Cubic,10,"[Element As, Element Hg, Element I, Element K]",4,K2 Hg1 As1 I6,K2 Hg1 As1 I6,K2HgAsI6,ABC2D6,As-Hg-I-K,428.3669602476263,4.322754640491752,42.83669602476263,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1112032,-2.302565517,-2.529965517,-0.9275860405999999,0.07333954956250022,False,,0.0,,,1.71174782,False,True,False,NM,0.0037728,8.807401947664348e-06,0.0037728,0,0,[],,,,,,,,,,,,,,"['Hg+', 'I-', 'As3+', 'K+']",True
Orthorhombic,36,"[Element Cs, Element In, Element O]",3,Cs4 In12 O20,Cs1 In3 O5,CsIn3O5,AB3C5,Cs-In-O,566.7497897823531,6.532068853572471,15.743049716176476,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',mp-559213,-5.307276940833334,-5.688943607500001,-1.924066149909004,0.0,True,,1.4700000000000002,5.243,3.773,3.82065468,False,False,False,NM,0.0,0.0,0.0,0,0,[],,,,,,,,,,,,,,"['In3+', 'Cs+', 'O2-']",False
Cubic,10,"[Element Cs, Element I, Element K, Element Y]",4,Cs2 K1 Y1 I6,Cs2 K1 Y1 I6,Cs2KYI6,ABC2D6,Cs-I-K-Y,526.8917018070335,3.640832179056875,52.68917018070336,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1112687,-3.3400556420000003,-3.567455642,-1.7466683515528736,0.002636160999999859,False,,3.2816,3.3466,0.065,0.0675,False,False,False,NM,0.0021036,3.992471304416962e-06,0.0021036,0,0,[],,,,,,,,,,,,,,"['Cs+', 'Y3+', 'K+', 'I-']",True
